moving_param,concepts_count,axioms_count,prob_axioms_count,time_mean,time_std,iters_mean,iters_time_mean
concepts_count,10,10,10,0.010173466205596924,0.0033135358978934235,3.41,0.0012231015307562693
axioms_count,10,10,10,0.00983694314956665,0.003752778809482395,2.99,0.0011803466876347862
prob_axioms_count,10,10,10,0.00948793649673462,0.003317550692523124,2.98,0.001183513198580061
prob_axioms_count,10,10,20,0.011950671672821045,0.006442931295135314,3.92,0.001895708050992754
prob_axioms_count,10,10,30,0.020816216468811034,0.012647372662666892,4.77,0.0027641507019900307
prob_axioms_count,10,10,40,0.06093316793441773,0.042253550486237815,4.84,0.006910779593588709
prob_axioms_count,10,10,50,0.06658679723739624,0.05244550510815466,4.44,0.007243985509459591
prob_axioms_count,10,10,60,0.0932969832420349,0.06842285016113145,5.8,0.008742754082393098
prob_axioms_count,10,10,70,0.10377782106399536,0.08561153383366917,5.5,0.009793822934723067
prob_axioms_count,10,10,80,0.13277838945388795,0.10006816601983338,6.18,0.012593591621948166
prob_axioms_count,10,10,90,0.1594709825515747,0.13119131179514637,6.39,0.01471210490813332
prob_axioms_count,10,10,100,0.15665107250213622,0.16346469909624034,5.18,0.013595860449025544
prob_axioms_count,10,10,110,0.25138110876083375,0.18730118447377753,7.37,0.02110220010847617
prob_axioms_count,10,10,120,0.29293217897415164,0.2692409775190495,7.26,0.024048589573098158
prob_axioms_count,10,10,130,0.29763700723648073,0.27329603797485374,6.4,0.025003374263392907
prob_axioms_count,10,10,140,0.4513876414299011,0.3698262770486274,8.41,0.03199204095090213
prob_axioms_count,10,10,150,0.5024988055229187,0.4257933116024502,8.15,0.040553759722533035
prob_axioms_count,10,10,160,0.5254560661315918,0.4935863677628094,7.44,0.043514206440921674
prob_axioms_count,10,10,170,0.7794951009750366,0.6278619211721983,9.66,0.0551368258364224
prob_axioms_count,10,10,180,1.013182361125946,0.7272523198991534,10.94,0.06818589849994833
prob_axioms_count,10,10,190,0.9960153841972351,0.7828209841768218,9.64,0.07369901628775838
prob_axioms_count,10,10,200,1.2913352632522583,0.9225974989940783,11.01,0.08572855198336626
prob_axioms_count,10,10,210,1.727457287311554,1.0940506815069762,13.07,0.10238971332034003
prob_axioms_count,10,10,220,1.7386581587791443,1.3351338711018375,11.7,0.10401495777507995
prob_axioms_count,10,10,230,1.9594880723953247,1.4146346691387064,11.84,0.11935061683146292
prob_axioms_count,10,10,240,2.189776475429535,1.6884934791731143,11.82,0.1385429758523324
prob_axioms_count,10,10,250,2.761850895881653,1.8629657031094846,13.44,0.16021300849177528
prob_axioms_count,10,10,260,3.177817752361298,1.9386084852977836,14.0,0.19308777652896209
prob_axioms_count,10,10,270,3.4083025360107424,2.096670036110815,13.77,0.208176611732943
prob_axioms_count,10,10,280,4.394943172931671,2.756337911411529,15.77,0.23115692775231028
prob_axioms_count,10,10,290,4.710370776653289,2.9077175868566396,15.55,0.25802676089630516
prob_axioms_count,10,10,300,5.562959418296814,2.7267276942830123,16.88,0.2978921851444887
prob_axioms_count,10,10,310,5.615327575206757,3.3952876345022793,15.54,0.30221316661664754
prob_axioms_count,10,10,320,6.604647696018219,3.5215820892792107,16.73,0.34982808088466955
prob_axioms_count,10,10,330,6.912136437892914,3.6969361426671523,16.07,0.37664013789833484
prob_axioms_count,10,10,340,9.097637569904327,4.90827048084452,18.2,0.44287728760448575
prob_axioms_count,10,10,350,10.20748854160309,5.0282903109123005,20.03,0.46361313897629236
prob_axioms_count,10,10,360,10.290102665424348,4.698770768746948,19.06,0.50267428072379
prob_axioms_count,10,10,370,12.113630526065826,5.622905828359783,20.25,0.5512276609323021
prob_axioms_count,10,10,380,13.044573013782502,5.733651196950346,20.56,0.5978368160707952
prob_axioms_count,10,10,390,13.697556805610656,5.939786565240897,20.26,0.6410905841235524
